pid,name,type,region_big,region_small,tel,fax,zipcd,addr1,addr2,latitude,longitude,date_time,use_yn,island_area
403,맑은성심피부과의원,의원,구,서울,02-437-6152,02-437-6153,2165,서울시 중랑구,용마산로 503,37.5964195020339,127.099877069688,2021-10-01 00:00:00,Y,불포함
404,김제욱피부비뇨기과의원,의원,시,경북,054-635-8290,054-635-6957,36080,경북 영주시,중앙로 122,36.8260165916831,128.62607577208,2021-10-15 00:00:00,Y,불포함
405,서광정형외과의원,의원,시,충남,041-931-7279,041-931-7278,33469,충남 보령시,주공로 5 (동대동) 서광정형외과,36.3458891091408,126.602473162207,2021-11-01 00:00:00,Y,불포함
406,가온내과의원,의원,시,경남,055-282-8511,055-282-8674,51490,경남 창원시,성산구 가음로 88 (가음동),35.2055272793328,128.702992034772,2021-10-15 00:00:00,Y,불포함
407,서병기내과의원,의원,군,전남,061-852-9878,061-853-9878,57535,전남 보성군,보성읍 중알로 61-15,34.7680438174204,127.082690124484,2021-11-01 00:00:00,Y,불포함
408,한양마취통증의학과의원,의원,군,전남,061-782-7582,061-783-7584,57535,전남 구례군,구례읍 봉성로 110,35.2122002373019,127.464826893127,2021-11-01 00:00:00,Y,불포함
409,이신내과의원,의원,구,부산,051-715-5501,051-715-5504,47241,부산시 부산진구,중앙대로 808 (전포동) 4층,35.1634423706383,129.063966412767,2021-11-01 00:00:00,Y,불포함
410,통영서울병원,병원,시,경남,055-640-1112,055-644-0082,53021,경남 통영시,광도면 남해안대로 857,34.8702108686734,128.415459868543,2021-11-01 00:00:00,Y,불포함
411,부강비뇨의학과의원,의원,구,부산,051-747-7200,051-747-7789,48096,부산시 해운대구,좌동순환로505 3층 부강비뇨의학과,35.165901662701,129.168320903404,2021-11-01 00:00:00,Y,불포함
412,수이비인후과의원,의원,군,부산,051-727-0575,050-4413-3066,46015,부산시 기장군,정관읍 정관로 495 2층 수이비인후과,35.3260667729671,129.170484968555,2021-11-01 00:00:00,Y,불포함
413,삼성나비뇨의학과의원,의원,구,서울,02-955-3077,02-955-3078,1436,서울시 도봉구,도봉로 551 (쌍문동) 4층 삼성나비뇨의학과의원,37.6546022296913,127.037756838323,2021-11-01 00:00:00,Y,불포함
414,한국한센복지협회부설의원,의원,시,경기,031-452-7093,031-459-4868,16048,경기도 의왕시,원골로 59 (오전동),37.3624804098588,126.971256600629,2021-11-01 00:00:00,Y,불포함
415,건강제일내과의원,의원,구,대구,053-255-8333,053-255-8334,41927,대구시 중구,달구벌대로 1993 (대신동) 2층,35.8652337202555,128.581937633496,2021-11-05 00:00:00,Y,불포함
416,강남비뇨기과의원,의원,시,경북,054-534-7575,054-536-7598,37198,경북 상주시,상산로 255 (남성동) 강남빌딩5층 강남비뇨기과,36.4149742189934,128.158998838764,2021-11-05 00:00:00,Y,불포함
417,미래연합의원,의원,시,전북,063-636-7500,063-636-7557,55773,전북 남원시,시청로 3 (죽항동) 미래연합의원,35.4114318042097,127.392922770102,2021-12-01 00:00:00,Y,불포함
418,영덕경대안과의원,의원,군,경북,054-734-5817,054-734-5818,36432,경북 영덕군,영덕읍 중앙길 90 영덕경대안과,36.4127151205036,129.367550787851,2021-11-22 00:00:00,Y,불포함
419,용산성모내과의원,의원,구,서울,02-794-9992,02-794-9919,4376,서울시 용산구,새창로 217 (한강로2가) 5층 용산성모내과,37.5304440611663,126.967694611271,2021-12-01 00:00:00,Y,불포함
420,라임비뇨기과의원,의원,구,서울,02-2237-5200,02-2237-5201,4569,서울시 중구,퇴계로 395 (흥인동) 일신빌딩302호,37.5655944482214,127.015481979759,2021-12-01 00:00:00,Y,불포함
421,구파발정형외과의원,의원,구,서울,02-334-8275,02-357-7598,033-069,서울시 은평구,진관2로 15-46 9층,37.6384681967747,126.917823972204,2021-12-01 00:00:00,Y,불포함
422,다사랑내과의원,의원,구,부산,051-201-2115,051-201-2116,46773,부산시 강서구,명지국제11로 25 (명지동) 동명빌딩 3층 다사랑내과의원,35.1053541367725,128.921541339252,2021-12-01 00:00:00,Y,불포함
423,의료법인 하람의료재단 청주탑요양병원,요양병원,시,충북,043-296-5000,043-296-5200,28803,충북 청주시,서원구 궁뜰로 16 (미평동) 청주탑요양병원,36.6009796175756,127.478541798662,2022-01-01 00:00:00,Y,불포함
424,의료법인태종의료재단 순창요양병원,요양병원,군,전북,063-650-8005,063-653-8807,56050,전북 순창군,순창읍 순창로 105,35.3652651123865,127.141126053344,2022-01-01 00:00:00,Y,불포함
425,참좋은정형외과의원(영도),의원,구,부산,051-714-1742,051-714-1743,49035,부산시 영도구,대교로 1 (봉래동3가) 2층 참좋은 정형외과 의원,35.0929564944309,129.044323555771,2022-01-01 00:00:00,Y,불포함
426,안신경외과의원,의원,구,울산,052-235-4900,052-233-6336,44034,울산시 동구,방어진순환도로 799,35.5133483416246,129.43090361345,2022-01-01 00:00:00,Y,불포함
427,장사랑연합내과의원,의원,시,충남,041-542-7582,041-542-7572,31522,충남 아산시,"번영로 223 (모종동) 4층,5층 장사랑연합내과의원",36.7845679110677,127.01330766873,2022-01-01 00:00:00,Y,불포함
428,서문365정형외과의원,의원,시,세종,044-868-1039,044-868-1065,30153,세종시,한누리대로 2281 (대평동) SM메디컬센터 3층서문365정형외과,36.4714111978445,127.275870683319,2022-01-01 00:00:00,Y,불포함
429,청록의료재단신세계요양병원,요양병원,시,경남,055-232-5600,055-232-5620,51216,경남 창원시,마산회원구 내서읍 죽암로 89,35.2589192508027,128.509425239732,2022-01-01 00:00:00,Y,불포함
430,연세정형외과의원,의원,구,인천,032-834-7000,032-834-7002,21954,인천시 연수구,비류대로 194 (옥련동) 3층 연세정형외과의원,37.4279679591951,126.656412953294,2022-01-01 00:00:00,Y,불포함
431,시지율정신건강의학과의원,의원,구,대구,053-792-7570,053-792-7571,42274,대구시 수성구,달구벌대로 3188 (신매동) 3층 시지율정신건강의학과의원,35.8403802378053,128.705313926256,2022-01-01 00:00:00,Y,불포함
432,의성군공립요양병원,요양병원,군,경북,054-834-7400,054-834-9916,37333,경북 의성군,의성읍 안평의성로 1122-30,36.3595527815487,128.681277997437,2022-01-01 00:00:00,Y,불포함
433,삼성유신경외과의원,의원,구,서울,02-2135-2058,070-7500-0207,6956,서울시 동작구,"상도로 84, 5,6층",37.5106659089366,126.939690017855,2022-01-01 00:00:00,Y,불포함
434,김홍열내과의원,의원,구,서울,02-805-6124,02-805-6126,8627,서울시 금천구,"금하로 651, 2,3층",37.4521003553836,126.901980197542,2022-01-01 00:00:00,Y,불포함
435,더원요양병원,요양병원,시,경기,031-282-8123,070-8282-7999,16962,경기도 용인시,기흥구 용구대로 2252 더원요양병원,37.2877982978202,127.108688255208,2022-01-01 00:00:00,Y,불포함
436,(구미)고려마취통증의학과의원,의원,시,경북,054-453-9797,054-453-9911,39225,경북 구미시, 금오산로 58,36.1274976216414,128.33692204005,2022-02-01 00:00:00,Y,불포함
437,성모안과의원,의원,시,전남,061-721-0062,061-721-0067,57950,전남 순천시,이수로 317,34.9542136107237,127.518398354872,2022-02-01 00:00:00,Y,불포함
438,플러스내과의원,의원,시,전남,061-804-5121,061-804-5113,57946,전남 순천시,신월큰길 13,34.9606982926322,127.519898683991,2022-02-01 00:00:00,Y,불포함
439,전내과의원,의원,구,울산,052-267-7272,052-267-9227,44758,울산시 남구, 번영로107번길1,35.535033185137,129.326725487448,2022-02-01 00:00:00,Y,불포함
440,지정신건강의학과의원,의원,구,대전,042-256-5551,042-256-5552,34944,대전시 중구,"중앙로 10(문화동, 태양빌딩 2층)",36.3225237427825,127.413572426355,2022-02-01 00:00:00,Y,불포함
441,천안충무병원,종합병원,시,충남,041-570-7644,041-574-3328,31181,충남 천안시,서북구 다가말3길 8,36.7975360864056,127.131590813291,2022-03-01 00:00:00,Y,불포함
442,동산내과의원,의원,시,제주,064-723-0808,064-753-0808,63231,제주도 제주시,"중앙로 337,3층 301,302호",,,2022-02-15 00:00:00,Y,불포함
443,연세차내과의원,의원,시,제주,064-747-2375,064-746-2375,63069,제주도 제주시,"우평로 338, 4,5층",33.4844249903827,126.430722169053,2022-02-15 00:00:00,Y,불포함
444,새희망마취통증의학과의원,의원,군,경기,031-581-7200,031-581-7201,12418,경기도 가평군,가평읍 가화로 113,37.8299099302956,127.513352726807,2022-03-01 00:00:00,Y,포함
445,광주제일내과의원,의원,시,경기,031-763-2601,031-763-2603,12759,경기도 광주시,중앙로 101,37.4090107774012,127.258378040293,2022-03-01 00:00:00,Y,불포함
446,사천중앙요양병원,요양병원,시,경남,055-851-5400,055-851-5499,52517,경남 사천시,사천읍 옥산로 127,35.0793663009778,128.097030297917,2022-03-01 00:00:00,Y,불포함
447,비타민마취통증의학과의원,의원,구,부산,051-469-7581,051-469-7582,48788,부산시 동구,"중앙대로 375, 강남빌딩 3층",35.1209402724487,129.043182840259,2022-04-01 00:00:00,Y,불포함
448,이지숨이비인후과의원,의원,구,부산,051-243-0002,051-248-0002,48953,부산시 중구,"구덕로 40, 호림빌딩 7층",35.0984573203255,129.031591165767,2022-04-01 00:00:00,Y,불포함
449,베스트이비인후과의원,의원,구,부산,051-555-0110,051-715-7570,47813,부산시 동래구,"충렬대로 259, 3~3층",35.2012940567325,129.087715491172,2022-04-01 00:00:00,Y,불포함
450,여수한국병원,병원,시,전남,061-653-2000,061-689-9790,59684,전남 여수시,여천체육공원길 10,34.7614570047899,127.675127599758,2022-03-18 00:00:00,Y,불포함
451,연합의원,의원,군,충남,041-631-8900,041-631-6708,32230,충남 홍성군,홍성읍 내포로 18,36.6004694512168,126.665827455617,2022-04-01 00:00:00,Y,불포함
452,청양훈요양병원,요양병원,군,충남,041-943-8114,041-943-8117,33339,충남 청양군,청양읍 칠갑산로 157,36.4508962180067,126.793770826779,2022-04-01 00:00:00,Y,불포함
453,두리이비인후과의원(파주),의원,시,경기,031-946-2115,031-946-2116,10905,경기도 파주시," 미래로 371, 1001-1002호(동패동)",,,2022-04-01 00:00:00,Y,불포함
454,메트로적추병원,병원,구,부산,051-626-0250,050-5300-0252,483-311,부산시 수영구,수영로 390-1,35.1412,129.1075,2022-05-01 00:00:00,Y,불포함
455,속바른내과의원,의원,구,부산,051-246-0100,051-246-3100,49253,부산시 서구,"충무대로 277, 2~3층",35.0964,129.0242,2022-05-01 00:00:00,Y,불포함
456,라라정신건강의학과의원,의원,구,부산,051-515-9900,051-575-9931,47540,부산시 연제구,중앙대로 1077 상계빌딩 6~7층(연산동),35.1844,129.0789,2022-07-01 00:00:00,Y,불포함
457,드림내과의원,의원,시,경기,031-431-7788,031-319-3939,15024,경기도 시흥시,"역전로 292, 2층(정왕동)",37.3522,126.7398,2022-07-01 00:00:00,Y,불포함
458,한호수내과의원,의원,군,전북,063-291-3900,063-291-1900,55342,전북 완주군,삼례읍 동학로 23,35.9099,127.0747,2022-11-01 00:00:00,Y,불포함
459,의료법인열린의료재단서연의원,의원,시,제주,064-763-4100,064-763-4102,63590,제주도 서귀포시,중정로 123,33.2488,126.5696,2022-11-01 00:00:00,Y,불포함
460,정흥채재활의학과의원,의원,시,경북,054-777-7277,054-777-7297,38144,경북 경주시,금성로 316,35.8459,129.2072,2022-12-01 00:00:00,Y,불포함
461,박상훈내과의원,의원,구,광주,062-653-9119,062-653-8686,62012,광주시 서구,화개1로 45,35.12799,126.85493,2022-12-01 00:00:00,Y,불포함
462,조민석내과의원,의원,구,광주,062-652-7070,062-652-7080,61709,광주시 남구,서문대로 692,35.121352,126.899101,2022-12-01 00:00:00,Y,불포함
463,뉴스타정형외과의원,의원,구,광주,062-463-7575,062-463-7577,61019,광주시 북구,임방울대로 1055,35.2122,126.8729,2022-12-01 00:00:00,Y,불포함
464,연세세브란스치과의원,의원,구,광주,062-959-0202,062-962-8500,62252,광주시 광산구,장신로 253,35.1911,126.838,2022-12-01 00:00:00,Y,불포함
465,박지우플란트치과의원,의원,시,전남,061-337-8828,061-337-8827,58203,전남 나주시,다시면 다시로 178,35.0174,126.6369,2022-12-01 00:00:00,Y,불포함
466,아라이비인후과의원,의원,시,전남,061-685-5500,061-684-4500,59673,전남 여수시,"시청로 19, 우리빌딩 3층",34.7636,127.6625,2022-12-01 00:00:00,Y,불포함
467,부부요양병원,요양병원,시,전남,061-989-9003,061-989-9090,58655,전남 목포시,영산로 620-1,34.8208,126.4221,2022-12-01 00:00:00,Y,불포함
468,김홍기가정의학과의원,의원,군,전북,063-433-2341,063-433-5905,55429,전북 진안군,진안읍 중앙로88,35.7927,127.427,2022-12-01 00:00:00,Y,불포함
469,청해의원,의원,군,경남,055-882-8540,055-884-0601,52344,경남 하동군, 진교면 진교중앙길 13,35.0291,127.9035,2022-12-01 00:00:00,Y,불포함
470,김안과의원,의원,시,충북,043-268-4131,043-267-1529,28642,충북 청주시,서원구 사직대로 88,36.6348,127.4571,2022-12-01 00:00:00,Y,불포함
471,쌍용우리이비인후과의원,의원,시,충남,041-575-7533,041-575-7534,31174,충남 천안시,서북구 충무로 175 금정빌딩 4층,36.795,127.1264,2022-12-01 00:00:00,Y,불포함
472,허브연합내과의원,의원,시,세종,044-715-7588,044-715-7589,30092,세종시,해밀3로 51 허브빌딩 3층,36.529,127.265,2022-12-01 00:00:00,Y,불포함
473,영암한국병원,병원,군,전남,061-470-7114,061-473-9180,58421,전남 영암군,영암읍 오리정길 8,34.7944,126.7009,2022-12-01 00:00:00,Y,불포함
474,김천참좋은마취통증의학과의원,의원,시,경북,054-431-8275,054-431-8276,39544,경북 김천시,신음새동네길 1,36.134708,128.11786,2022-12-12 00:00:00,Y,불포함
475,거창수이비인후과의원,의원,군,경남,055-945-9978,055-945-9979,50132,경남 거창군, 거창읍 거열로 116,35.6886,127.9065,2022-12-01 00:00:00,Y,불포함
476,(의)학산의료재단아라한국병원,병원,군,경남,055-736-4008,055-583-7576,52072,경남 함안군,경남 함안군 산인면 학산2길 17-50,35.2743,128.4318,2022-12-01 00:00:00,Y,불포함
477,조성원내과의원,의원,구,인천,032-565-0771,032-565-0772,22677,인천시 서구,청마로 163 당하메디칼 2층,37.592,126.6767,2022-12-01 00:00:00,Y,불포함
478,김정수이비인후과의원,의원,구,대구,053-327-3338,053-321-3334,41423,대구시 북구,학정로 415,35.9419,128.563,2022-12-19 00:00:00,Y,불포함
479,속안심내과연합의원,의원,구,대구,053-965-6633,053-965-6634,41087,대구시 동구,안심로 366,35.8678,128.7244,2023-01-01 00:00:00,Y,불포함
480,이성원피부비뇨기과의원,의원,구,대구,053-562-8300,053-562-8300,41744,대구시 서구,달서로 201,35.8804,128.5712,2022-12-19 00:00:00,Y,불포함
481,원형마취통증의학과의원,의원,구,대구,053-622-4955,053-622-4953,42449,대구시 남구,대명로 304,35.8447,128.5894,2023-01-01 00:00:00,Y,불포함
482,완쾌신경과의원,의원,구,대구,070-4365-7155,053-642-2103,42781,대구시 달서구,월배로 175,35.8178,128.5328,2023-01-01 00:00:00,Y,불포함
483,다올연합의원,의원,구,대구,053-782-2558,053-783-2558,42242,대구시 수성구,범안로 60,35.8179,128.6444,2023-01-01 00:00:00,Y,불포함
484,청도탑연합비뇨의학과의원,의원,군,경북,054-373-1020,054-373-1021,38338,경북 청도군,청도읍 청화로 179,35.6428,128.7447,2023-01-01 00:00:00,Y,불포함
485,현풍경대비뇨기과의원,의원,군,대구,053-611-8700,053-611-8701,43017,대구시 달성군,테크노상업로 20,35.6913,128.4535,2023-01-01 00:00:00,Y,불포함
486,왜관병원,병원,군,경북,054-971-1004,054-973-2569,39888,경북 칠곡군,왜관읍 군청2길 10,35.9963,128.4015,2023-01-01 00:00:00,Y,불포함
487,경대연합내과의원,의원,시,경북,054-254-8282,054-252-2228,37611,경북 포항시,북구 삼흥로 18,36.0639,129.3803,2023-01-01 00:00:00,Y,불포함
488,수완탑정형외과의원,의원,구,광주,062-959-8575,062-959-8573,62247,광주시 광산구,임방울대로 348,35.1912,126.8245,2023-01-01 00:00:00,Y,불포함
